iter	Logloss
0	0.6914572736
1	0.6898308708
2	0.6882576252
3	0.6868005682
4	0.6854608158
5	0.6841395141
6	0.6830038466
7	0.681829034
8	0.6806824626
9	0.6796116553
10	0.6786183636
11	0.6778241797
12	0.6769140318
13	0.6759978278
14	0.6751610738
15	0.6743595666
16	0.6735594063
17	0.6728587981
18	0.6721015998
19	0.6714392828
20	0.6707901047
21	0.6702059445
22	0.6696524423
23	0.6690758602
24	0.6684990083
25	0.6679635252
26	0.6674472515
27	0.6669814885
28	0.666489998
29	0.6659761903
30	0.665537197
31	0.6650483957
32	0.6646117639
33	0.6641620073
34	0.6636666751
35	0.6632379139
36	0.6628362821
37	0.6624133484
38	0.6620224515
39	0.661646196
40	0.6612911724
41	0.6609550478
42	0.6605850747
43	0.6602695557
44	0.6599563895
45	0.6596609454
46	0.659266475
47	0.658927475
48	0.6586144325
49	0.6582514985
50	0.6579522741
51	0.6576944226
52	0.6574417439
53	0.6571584765
54	0.6568737166
55	0.6565696633
56	0.6563170891
57	0.6560878922
58	0.6558120315
59	0.6555671611
60	0.6553214489
61	0.6550575318
62	0.6548257498
63	0.6546118949
64	0.6543922648
65	0.654162863
66	0.6539390561
67	0.6537246837
68	0.6534948504
69	0.653244763
70	0.6530451405
71	0.652826312
72	0.6526070661
73	0.6523519351
74	0.6520906828
75	0.65191312
76	0.6516884079
77	0.6514463798
78	0.6511935873
79	0.6509820276
80	0.6507098966
81	0.6505231031
82	0.65030535
83	0.650101705
84	0.6499193573
85	0.6497730812
86	0.6495844163
87	0.649358356
88	0.649168248
89	0.6489845224
90	0.6487822241
91	0.6485812131
92	0.6484328909
93	0.6482568773
94	0.6480857255
95	0.6478859649
96	0.6477134365
97	0.6475481152
98	0.6473835136
99	0.6472058571
100	0.6470328025
101	0.6468560982
102	0.6466977849
103	0.6465122766
104	0.6463492804
105	0.6461951232
106	0.6460152289
107	0.6458551433
108	0.6456504291
109	0.64549837
110	0.6453456785
111	0.6451887993
112	0.6450007563
113	0.6448657073
114	0.6446831579
115	0.6445481652
116	0.6444123927
117	0.64428073
118	0.6441393235
119	0.643976326
120	0.6438326161
121	0.6436933953
122	0.6435726572
123	0.6434152157
124	0.643288642
125	0.6431642354
126	0.6430309803
127	0.6428704731
128	0.6427385968
129	0.6426035082
130	0.6424774103
131	0.6423345801
132	0.6421827095
133	0.6420311537
134	0.6419018591
135	0.6417311476
136	0.6415887073
137	0.6414548686
138	0.6413315693
139	0.6411933771
140	0.6410238468
141	0.6408810274
142	0.6407563533
143	0.640626172
144	0.6404977597
145	0.6403675569
146	0.6402033882
147	0.6400838184
148	0.6399681037
149	0.6398163511
150	0.6396858149
151	0.6395460083
152	0.6393867346
153	0.6392726703
154	0.6391428474
155	0.6390241998
156	0.638886835
157	0.6387723887
158	0.6386153227
159	0.6384853287
160	0.6383425061
161	0.6382351725
162	0.6381011607
163	0.6379823463
164	0.6378583909
165	0.6377271538
166	0.6376083024
167	0.6374789319
168	0.6373293306
169	0.6372003557
170	0.6370695088
171	0.6369450562
172	0.6367890873
173	0.6366846739
174	0.6365505562
175	0.6364596927
176	0.6363377433
177	0.6362207031
178	0.6360991677
179	0.6360125944
180	0.6358980556
181	0.6357462519
182	0.6356344002
183	0.635518988
184	0.6353987363
185	0.6352765415
186	0.6351318003
187	0.6350169883
188	0.634885486
189	0.6347619864
190	0.6346475742
191	0.63456513
192	0.6344418714
193	0.6343502949
194	0.6342283684
195	0.6341302802
196	0.6340224769
197	0.6338872899
198	0.6337928825
199	0.6336739723
200	0.6335678949
201	0.6334456297
202	0.6333290507
203	0.6332139026
204	0.6331042609
205	0.6329957781
206	0.6329035625
207	0.6328142797
208	0.6326957765
209	0.6325925539
210	0.6324754761
211	0.6323429594
212	0.6322498982
213	0.6321244918
214	0.6320148592
215	0.6318911813
216	0.6317855219
217	0.6316706201
218	0.6315789578
219	0.6314724758
220	0.631366935
221	0.6312443059
222	0.6311292546
223	0.6310128655
224	0.6309045896
225	0.6307873495
226	0.6306752263
227	0.6305444836
228	0.6304609396
229	0.6303389832
230	0.6302228751
231	0.6301060897
232	0.6299921543
233	0.6298612809
234	0.6297340704
235	0.6296646159
236	0.629542668
237	0.6294457266
