iter	Passed	Remaining
0	65	65542
1	131	65691
2	188	62680
3	257	64053
4	307	61226
5	355	58865
6	420	59721
7	480	59539
8	534	58904
9	597	59192
10	654	58801
11	712	58674
12	769	58401
13	825	58121
14	873	57380
15	923	56770
16	973	56295
17	1023	55847
18	1080	55790
19	1158	56743
20	1222	56989
21	1286	57201
22	1343	57074
23	1395	56733
24	1445	56359
25	1494	55973
26	1540	55514
27	1594	55340
28	1646	55119
29	1708	55237
30	1769	55323
31	1832	55430
32	1891	55438
33	1958	55638
34	2027	55893
35	2084	55828
36	2142	55758
37	2190	55456
38	2240	55209
39	2289	54951
40	2331	54536
41	2382	54333
42	2438	54271
43	2491	54129
44	2540	53906
45	2597	53861
46	2646	53664
47	2697	53496
48	2753	53432
49	2807	53344
50	2899	53958
51	2974	54225
52	3048	54465
53	3112	54533
54	3187	54773
55	3252	54830
56	3311	54777
57	3370	54740
58	3430	54712
59	3486	54626
60	3541	54515
61	3595	54399
62	3649	54280
63	3706	54207
64	3765	54161
65	3813	53970
66	3869	53887
67	3926	53810
68	3989	53828
69	4053	53859
70	4112	53815
71	4180	53879
72	4245	53907
73	4305	53872
74	4363	53818
75	4420	53744
76	4476	53663
77	4529	53544
78	4594	53568
79	4652	53501
80	4711	53459
81	4772	53424
82	4846	53549
83	4919	53649
84	4993	53750
85	5066	53845
86	5145	54002
87	5218	54087
88	5285	54099
89	5353	54126
90	5418	54128
91	5481	54102
92	5548	54111
93	5614	54111
94	5674	54053
95	5734	53999
96	5804	54034
97	5861	53952
98	5924	53918
99	6000	54000
100	6062	53965
101	6123	53910
102	6197	53973
103	6278	54089
104	6356	54181
105	6454	54440
106	6528	54488
107	6633	54785
108	6719	54925
109	6809	55091
110	6980	55905
111	7093	56243
112	7177	56337
113	7264	56460
114	7349	56559
115	7415	56512
116	7520	56760
117	7624	56990
118	7702	57024
119	7795	57167
120	7892	57336
121	7984	57464
122	8089	57675
123	8169	57712
124	8251	57758
125	8347	57899
126	8422	57899
127	8496	57884
128	8581	57938
129	8665	57989
130	8743	58002
131	8833	58087
132	8928	58204
133	9023	58316
134	9121	58444
135	9196	58427
136	9253	58287
137	9322	58233
138	9395	58196
139	9457	58096
140	9514	57963
141	9589	57944
142	9663	57912
143	9731	57847
144	9799	57782
145	9863	57694
146	9934	57648
147	10004	57595
148	10066	57493
149	10131	57414
150	10201	57359
151	10263	57260
152	10324	57156
153	10392	57093
154	10462	57037
155	10529	56966
156	10593	56879
157	10670	56863
158	10740	56810
159	10820	56809
160	10887	56737
161	10952	56654
162	11015	56563
163	11068	56421
164	11137	56363
165	11196	56251
166	11254	56138
167	11309	56010
168	11384	55977
169	11447	55891
170	11512	55812
171	11571	55705
172	11636	55624
173	11702	55554
174	11767	55473
175	11824	55360
176	11886	55268
177	11941	55143
178	12021	55139
179	12095	55100
180	12154	54995
181	12215	54900
182	12273	54794
183	12337	54715
184	12396	54611
185	12454	54503
186	12515	54411
187	12571	54296
188	12627	54182
189	12683	54070
190	12753	54018
191	12825	53974
192	12894	53917
193	12957	53832
194	13020	53753
195	13085	53678
196	13154	53621
197	13216	53533
198	13271	53419
199	13338	53354
200	13397	53257
201	13455	53154
202	13518	53073
203	13580	52990
204	13636	52882
205	13700	52806
206	13758	52706
207	13817	52612
208	13870	52495
209	13930	52404
210	13987	52303
211	14047	52212
212	14111	52138
213	14172	52052
214	14232	51966
215	14293	51880
216	14347	51771
217	14401	51662
218	14461	51572
219	14503	51420
220	14560	51324
221	14613	51214
222	14667	51106
223	14720	50995
224	14774	50889
225	14826	50777
226	14883	50681
227	14952	50627
228	15012	50544
229	15076	50472
230	15133	50379
231	15196	50306
232	15260	50235
233	15318	50145
234	15372	50042
235	15436	49972
236	15491	49873
237	15545	49772
238	15594	49654
239	15645	49544
240	15702	49454
241	15763	49373
242	15819	49280
243	15873	49181
244	15924	49074
245	15974	48963
246	16027	48859
247	16087	48782
248	16146	48700
249	16197	48593
250	16250	48492
251	16290	48353
252	16341	48250
253	16389	48135
254	16442	48039
255	16495	47941
256	16556	47865
257	16614	47783
258	16673	47702
259	16737	47637
260	16801	47571
261	16863	47501
262	16926	47433
263	16983	47348
264	17052	47296
265	17122	47248
266	17185	47179
267	17239	47088
268	17296	47002
269	17372	46970
270	17433	46898
271	17509	46864
272	17573	46797
273	17636	46731
274	17699	46662
275	17762	46593
276	17823	46520
277	17887	46456
278	17956	46403
279	18011	46315
280	18072	46241
281	18131	46164
282	18210	46138
283	18288	46108
284	18358	46057
285	18423	45993
286	18497	45953
287	18563	45893
288	18623	45818
289	18679	45732
290	18734	45645
291	18802	45588
292	18862	45513
293	18923	45441
294	18981	45363
295	19053	45316
296	19117	45250
297	19180	45183
298	19247	45125
299	19315	45070
300	19377	45000
301	19430	44909
302	19486	44824
303	19567	44800
304	19673	44828
305	19746	44784
306	19815	44730
307	19857	44613
308	19925	44557
309	19998	44512
310	20069	44462
311	20133	44396
312	20190	44315
313	20251	44244
314	20316	44179
315	20372	44097
316	20424	44006
317	20492	43949
318	20535	43839
319	20592	43759
320	20649	43679
321	20706	43598
322	20768	43530
323	20831	43462
324	20894	43395
325	20964	43342
326	21026	43275
327	21083	43194
328	21141	43118
329	21200	43043
330	21259	42967
331	21320	42898
332	21385	42835
333	21445	42762
334	21503	42686
335	21564	42616
336	21632	42558
337	21688	42477
338	21750	42409
339	21806	42331
340	21863	42252
341	21923	42180
342	22002	42144
343	22079	42105
344	22147	42047
345	22209	41978
346	22280	41928
347	22376	41924
348	22440	41859
349	22519	41821
350	22592	41773
351	22651	41700
352	22708	41621
353	22779	41569
354	22842	41503
355	22900	41426
356	22961	41356
357	23019	41280
358	23080	41210
359	23154	41164
360	23242	41140
361	23318	41096
362	23378	41025
363	23445	40965
364	23509	40900
365	23576	40840
366	23637	40769
367	23697	40697
368	23754	40621
369	23817	40554
370	23879	40486
371	23939	40414
372	23997	40338
373	24075	40296
374	24142	40236
375	24210	40179
376	24280	40124
377	24347	40063
378	24412	40001
379	24476	39935
380	24538	39867
381	24599	39797
382	24654	39716
383	24728	39668
384	24779	39583
385	24835	39505
386	24885	39418
387	24939	39336
388	24999	39266
389	25053	39186
390	25115	39118
391	25173	39044
392	25223	38957
393	25278	38880
394	25329	38795
395	25392	38730
396	25448	38652
397	25514	38591
398	25561	38502
399	25614	38421
400	25670	38346
401	25726	38270
402	25785	38197
403	25835	38113
404	25891	38037
405	25949	37966
406	26007	37893
407	26064	37818
408	26114	37735
409	26169	37658
410	26229	37589
411	26291	37523
412	26346	37446
413	26398	37366
414	26456	37293
415	26515	37224
416	26595	37182
417	26659	37119
418	26723	37056
419	26777	36977
420	26832	36901
421	26895	36838
422	26959	36774
423	27015	36699
424	27072	36627
425	27136	36563
426	27195	36493
427	27255	36426
428	27313	36353
429	27384	36300
430	27448	36236
431	27508	36168
432	27557	36085
433	27625	36027
434	27695	35972
435	27757	35906
436	27814	35833
437	27869	35759
438	27921	35680
439	27973	35602
440	28027	35526
441	28086	35457
442	28138	35380
443	28196	35309
444	28247	35230
445	28296	35149
446	28357	35082
447	28416	35013
448	28472	34940
449	28523	34861
450	28573	34782
451	28626	34706
452	28682	34634
453	28743	34568
454	28798	34494
455	28851	34419
456	28906	34345
457	28956	34267
458	29013	34196
459	29064	34119
460	29125	34053
461	29182	33983
462	29236	33909
463	29293	33839
464	29351	33770
465	29402	33693
466	29465	33629
467	29518	33554
468	29570	33479
469	29616	33397
470	29669	33322
471	29720	33246
472	29771	33170
473	29819	33091
474	29875	33020
475	29926	32944
476	29985	32877
477	30042	32807
478	30096	32735
479	30157	32670
480	30206	32592
481	30260	32520
482	30318	32452
483	30373	32381
484	30425	32307
485	30476	32232
486	30529	32159
487	30583	32087
488	30642	32021
489	30696	31949
490	30749	31876
491	30805	31807
492	30861	31738
493	30915	31666
494	30975	31600
495	31035	31535
496	31092	31467
497	31142	31392
498	31198	31323
499	31248	31248
500	31302	31177
501	31355	31105
502	31409	31035
503	31466	30967
504	31523	30899
505	31580	30831
506	31636	30762
507	31687	30689
508	31736	30613
509	31789	30543
510	31846	30475
511	31895	30400
512	31947	30328
513	32001	30258
514	32052	30185
515	32103	30112
516	32174	30058
517	32230	29990
518	32279	29916
519	32324	29838
520	32370	29761
521	32421	29689
522	32466	29610
523	32516	29537
524	32560	29459
525	32604	29381
526	32647	29302
527	32693	29225
528	32735	29146
529	32777	29066
530	32821	28988
531	32884	28928
532	32935	28857
533	32980	28780
534	33027	28705
535	33073	28630
536	33115	28552
537	33161	28477
538	33208	28402
539	33264	28336
540	33319	28268
541	33374	28201
542	33433	28138
543	33488	28071
544	33542	28003
545	33607	27944
546	33666	27880
547	33721	27814
548	33775	27746
549	33823	27673
550	33873	27602
551	33924	27533
552	33981	27468
553	34031	27396
554	34085	27329
555	34138	27261
556	34206	27205
557	34259	27137
558	34311	27069
559	34368	27003
560	34418	26933
561	34472	26866
562	34528	26800
563	34586	26737
564	34646	26674
565	34694	26603
566	34742	26531
567	34796	26464
568	34845	26394
569	34896	26325
570	34952	26260
571	35003	26191
572	35053	26122
573	35101	26051
574	35160	25988
575	35211	25919
576	35268	25855
577	35320	25787
578	35374	25721
579	35425	25653
580	35490	25594
581	35542	25526
582	35595	25460
583	35648	25393
584	35702	25327
585	35766	25268
586	35818	25201
587	35875	25137
588	35927	25069
589	35982	25004
590	36034	24937
591	36093	24874
592	36158	24817
593	36210	24749
594	36263	24683
595	36335	24630
596	36391	24565
597	36449	24502
598	36504	24437
599	36558	24372
600	36620	24311
601	36677	24248
602	36737	24186
603	36804	24129
604	36859	24065
605	36913	24000
606	36970	23936
607	37027	23873
608	37079	23806
609	37133	23741
610	37184	23673
611	37239	23609
612	37297	23547
613	37362	23488
614	37420	23425
615	37480	23364
616	37536	23300
617	37593	23237
618	37645	23171
619	37695	23103
620	37753	23040
621	37812	22979
622	37865	22913
623	37924	22851
624	37974	22784
625	38026	22718
626	38081	22654
627	38128	22585
628	38182	22521
629	38233	22454
630	38287	22389
631	38341	22325
632	38396	22261
633	38448	22195
634	38507	22134
635	38562	22070
636	38620	22008
637	38677	21945
638	38726	21878
639	38778	21813
640	38833	21748
641	38889	21685
642	38940	21620
643	38991	21554
644	39041	21487
645	39093	21422
646	39152	21361
647	39211	21299
648	39266	21236
649	39321	21172
650	39372	21107
651	39426	21043
652	39492	20986
653	39546	20921
654	39603	20860
655	39662	20798
656	39710	20731
657	39765	20668
658	39817	20603
659	39871	20539
660	39930	20478
661	39984	20415
662	40035	20349
663	40089	20286
664	40146	20224
665	40200	20160
666	40258	20099
667	40316	20037
668	40370	19973
669	40421	19908
670	40477	19846
671	40535	19785
672	40586	19720
673	40637	19655
674	40686	19589
675	40741	19527
676	40796	19464
677	40845	19398
678	40899	19335
679	40955	19273
680	41017	19213
681	41070	19150
682	41136	19092
683	41199	19033
684	41255	18971
685	41308	18907
686	41361	18844
687	41419	18783
688	41473	18720
689	41536	18661
690	41597	18601
691	41647	18536
692	41699	18472
693	41751	18409
694	41802	18344
695	41856	18282
696	41910	18219
697	41965	18157
698	42023	18095
699	42084	18036
700	42138	17973
701	42192	17910
702	42251	17850
703	42318	17792
704	42386	17736
705	42442	17674
706	42492	17610
707	42548	17548
708	42603	17486
709	42654	17422
710	42704	17358
711	42757	17295
712	42812	17233
713	42866	17170
714	42923	17109
715	42971	17044
716	43028	16983
717	43083	16921
718	43136	16858
719	43195	16798
720	43246	16734
721	43297	16671
722	43353	16609
723	43418	16551
724	43470	16488
725	43529	16428
726	43586	16367
727	43640	16305
728	43697	16244
729	43758	16184
730	43810	16121
731	43862	16058
732	43911	15995
733	43963	15932
734	44015	15869
735	44071	15808
736	44129	15747
737	44186	15686
738	44236	15623
739	44294	15563
740	44359	15504
741	44416	15444
742	44468	15381
743	44541	15326
744	44595	15264
745	44648	15202
746	44706	15141
747	44759	15079
748	44814	15018
749	44870	14956
750	44923	14894
751	44980	14833
752	45036	14772
753	45093	14712
754	45143	14649
755	45198	14588
756	45256	14527
757	45308	14465
758	45365	14404
759	45419	14342
760	45475	14282
761	45533	14221
762	45586	14159
763	45644	14099
764	45695	14037
765	45751	13976
766	45806	13915
767	45857	13852
768	45911	13791
769	45959	13728
770	46011	13666
771	46063	13604
772	46114	13541
773	46169	13480
774	46220	13418
775	46274	13357
776	46329	13296
777	46376	13233
778	46426	13171
779	46478	13109
780	46528	13046
781	46586	12987
782	46637	12925
783	46693	12864
784	46754	12805
785	46809	12744
786	46867	12684
787	46927	12625
788	46979	12563
789	47033	12502
790	47086	12441
791	47144	12381
792	47202	12321
793	47263	12262
794	47324	12203
795	47379	12142
796	47440	12083
797	47496	12023
798	47557	11963
799	47613	11903
800	47664	11841
801	47714	11779
802	47771	11719
803	47829	11659
804	47883	11599
805	47954	11542
806	48011	11482
807	48066	11421
808	48117	11360
809	48177	11300
810	48230	11239
811	48284	11179
812	48340	11118
813	48392	11057
814	48446	10997
815	48498	10935
816	48555	10875
817	48616	10816
818	48675	10757
819	48727	10696
820	48781	10635
821	48834	10574
822	48888	10514
823	48942	10453
824	48995	10393
825	49049	10332
826	49107	10272
827	49172	10214
828	49227	10154
829	49281	10093
830	49336	10033
831	49402	9975
832	49453	9914
833	49508	9854
834	49564	9794
835	49620	9734
836	49678	9674
837	49737	9615
838	49808	9557
839	49862	9497
840	49915	9437
841	49970	9376
842	50026	9316
843	50085	9257
844	50140	9197
845	50194	9136
846	50244	9075
847	50300	9016
848	50361	8957
849	50418	8897
850	50469	8836
851	50527	8777
852	50584	8717
853	50644	8658
854	50703	8598
855	50755	8538
856	50811	8478
857	50864	8418
858	50915	8357
859	50972	8297
860	51034	8239
861	51100	8180
862	51161	8121
863	51232	8064
864	51294	8005
865	51345	7944
866	51408	7886
867	51468	7826
868	51520	7766
869	51579	7707
870	51632	7646
871	51686	7586
872	51739	7526
873	51787	7465
874	51842	7406
875	51892	7345
876	51946	7285
877	51999	7225
878	52056	7165
879	52111	7106
880	52163	7045
881	52220	6986
882	52276	6926
883	52343	6868
884	52402	6809
885	52480	6752
886	52552	6694
887	52615	6636
888	52683	6578
889	52747	6519
890	52804	6459
891	52863	6400
892	52925	6341
893	52984	6282
894	53044	6223
895	53102	6163
896	53162	6104
897	53219	6045
898	53273	5985
899	53336	5926
900	53394	5866
901	53455	5807
902	53517	5748
903	53578	5689
904	53634	5630
905	53692	5570
906	53752	5511
907	53814	5452
908	53868	5392
909	53923	5333
910	53980	5273
911	54035	5213
912	54098	5155
913	54158	5095
914	54217	5036
915	54279	4977
916	54342	4918
917	54402	4859
918	54457	4799
919	54521	4740
920	54584	4682
921	54643	4622
922	54698	4563
923	54769	4504
924	54832	4445
925	54894	4386
926	54955	4327
927	55016	4268
928	55076	4209
929	55132	4149
930	55193	4090
931	55277	4033
932	55350	3974
933	55423	3916
934	55486	3857
935	55545	3797
936	55604	3738
937	55669	3679
938	55738	3620
939	55807	3562
940	55866	3502
941	55925	3443
942	55985	3384
943	56045	3324
944	56111	3265
945	56173	3206
946	56230	3147
947	56290	3087
948	56350	3028
949	56408	2968
950	56470	2909
951	56524	2849
952	56579	2790
953	56659	2732
954	56757	2674
955	56827	2615
956	56896	2556
957	56955	2497
958	57017	2437
959	57079	2378
960	57141	2318
961	57198	2259
962	57259	2199
963	57322	2140
964	57383	2081
965	57441	2021
966	57494	1962
967	57544	1902
968	57606	1842
969	57661	1783
970	57716	1723
971	57774	1664
972	57826	1604
973	57878	1545
974	57943	1485
975	58000	1426
976	58060	1366
977	58118	1307
978	58176	1247
979	58231	1188
980	58292	1129
981	58359	1069
982	58427	1010
983	58508	951
984	58577	892
985	58656	832
986	58734	773
987	58802	714
988	58878	654
989	58961	595
990	59043	536
991	59103	476
992	59173	417
993	59239	357
994	59306	298
995	59362	238
996	59421	178
997	59485	119
998	59542	59
999	59596	0
