iter	Passed	Remaining
0	42	42640
1	83	41642
2	123	40911
3	164	40859
4	218	43394
5	262	43413
6	313	44507
7	359	44545
8	400	44100
9	447	44305
10	497	44765
11	552	45513
12	604	45866
13	650	45790
14	698	45849
15	751	46233
16	800	46273
17	844	46060
18	885	45695
19	927	45457
20	969	45195
21	1013	45049
22	1057	44906
23	1107	45054
24	1165	45442
25	1222	45793
26	1283	46269
27	1330	46186
28	1375	46056
29	1424	46053
30	1479	46235
31	1539	46557
32	1589	46575
33	1629	46298
34	1673	46141
35	1720	46072
36	1769	46064
37	1823	46167
38	1872	46133
39	1932	46381
40	1996	46702
41	2042	46588
42	2100	46758
43	2150	46735
44	2201	46715
45	2255	46776
46	2304	46720
47	2348	46584
48	2389	46382
49	2432	46225
50	2500	46534
51	2541	46326
52	2583	46160
53	2619	45888
54	2661	45733
55	2706	45616
56	2752	45538
57	2805	45572
58	2852	45489
59	2894	45345
60	2939	45252
61	2985	45165
62	3022	44956
63	3062	44783
64	3106	44689
65	3143	44488
66	3188	44399
67	3228	44255
68	3267	44082
69	3309	43975
70	3356	43917
71	3396	43773
72	3447	43778
73	3486	43629
74	3536	43613
75	3581	43544
76	3634	43568
77	3684	43549
78	3742	43635
79	3808	43792
80	3864	43850
81	3918	43867
82	4004	44244
83	4048	44150
84	4098	44124
85	4148	44087
86	4188	43956
87	4243	43977
88	4300	44021
89	4354	44033
90	4400	43960
91	4445	43871
92	4485	43744
93	4535	43716
94	4585	43685
95	4630	43608
96	4682	43591
97	4735	43583
98	4783	43536
99	4829	43468
100	4882	43462
101	4926	43373
102	4970	43287
103	5018	43237
104	5062	43148
105	5106	43065
106	5149	42973
107	5187	42845
108	5225	42718
109	5265	42605
110	5311	42542
111	5358	42482
112	5404	42419
113	5462	42453
114	5519	42473
115	5579	42518
116	5627	42469
117	5680	42458
118	5726	42395
119	5785	42429
120	5846	42473
121	5888	42378
122	5939	42345
123	5985	42283
124	6027	42189
125	6076	42150
126	6113	42026
127	6148	41889
128	6189	41792
129	6226	41672
130	6271	41604
131	6324	41590
132	6388	41647
133	6448	41676
134	6504	41674
135	6558	41663
136	6611	41649
137	6663	41622
138	6709	41559
139	6755	41498
140	6806	41469
141	6856	41429
142	6903	41375
143	6956	41352
144	7017	41379
145	7072	41370
146	7121	41321
147	7167	41260
148	7221	41246
149	7261	41150
150	7307	41086
151	7353	41023
152	7395	40943
153	7441	40877
154	7487	40821
155	7532	40754
156	7577	40689
157	7626	40644
158	7667	40557
159	7708	40471
160	7749	40383
161	7790	40301
162	7827	40192
163	7870	40118
164	7910	40031
165	7953	39958
166	7998	39895
167	8044	39838
168	8093	39795
169	8138	39733
170	8179	39652
171	8235	39644
172	8276	39562
173	8328	39535
174	8376	39490
175	8425	39444
176	8482	39439
177	8533	39405
178	8599	39441
179	8652	39417
180	8708	39404
181	8762	39381
182	8814	39352
183	8858	39287
184	8908	39247
185	8958	39203
186	9009	39167
187	9060	39131
188	9111	39096
189	9151	39012
190	9197	38956
191	9243	38897
192	9286	38829
193	9331	38767
194	9369	38677
195	9415	38623
196	9459	38558
197	9505	38501
198	9557	38470
199	9608	38432
200	9668	38434
201	9711	38363
202	9759	38317
203	9804	38257
204	9851	38203
205	9903	38172
206	9963	38168
207	10009	38111
208	10071	38117
209	10125	38090
210	10179	38063
211	10238	38056
212	10297	38048
213	10356	38037
214	10411	38013
215	10464	37982
216	10519	37958
217	10576	37938
218	10645	37965
219	10701	37939
220	10758	37921
221	10827	37943
222	10887	37936
223	10937	37892
224	10985	37840
225	11028	37769
226	11075	37715
227	11121	37657
228	11165	37593
229	11208	37523
230	11257	37475
231	11322	37480
232	11367	37419
233	11406	37340
234	11451	37276
235	11495	37213
236	11539	37149
237	11589	37104
238	11638	37056
239	11680	36989
240	11723	36921
241	11766	36856
242	11811	36795
243	11855	36731
244	11897	36663
245	11938	36592
246	11978	36516
247	12019	36446
248	12063	36385
249	12111	36334
250	12152	36262
251	12188	36177
252	12237	36131
253	12280	36067
254	12327	36014
255	12365	35936
256	12408	35873
257	12458	35830
258	12505	35777
259	12550	35719
260	12590	35649
261	12635	35592
262	12677	35524
263	12732	35496
264	12772	35426
265	12812	35353
266	12853	35287
267	12894	35218
268	12934	35149
269	12977	35086
270	13025	35040
271	13064	34966
272	13115	34927
273	13163	34878
274	13212	34832
275	13269	34809
276	13323	34776
277	13417	34846
278	13477	34829
279	13532	34797
280	13584	34757
281	13624	34688
282	13668	34629
283	13715	34577
284	13753	34505
285	13799	34450
286	13842	34388
287	13882	34320
288	13926	34261
289	13974	34213
290	14030	34183
291	14091	34167
292	14146	34134
293	14209	34121
294	14272	34109
295	14328	34079
296	14385	34051
297	14448	34036
298	14506	34009
299	14551	33952
300	14602	33911
301	14652	33864
302	14700	33815
303	14744	33756
304	14790	33703
305	14833	33642
306	14877	33582
307	14928	33540
308	14973	33484
309	15023	33438
310	15064	33374
311	15102	33302
312	15143	33237
313	15186	33178
314	15245	33152
315	15291	33099
316	15334	33038
317	15380	32984
318	15428	32936
319	15472	32879
