iter	CrossEntropy
301	0.5531074998
302	0.5530710549
303	0.5530319961
304	0.5529706158
305	0.5529140998
306	0.552864643
307	0.5528097808
308	0.5527479962
309	0.5526829706
310	0.5526296022
311	0.5525612352
312	0.5525143128
313	0.5524823795
314	0.5524045018
315	0.5523701946
316	0.5523227442
317	0.552298613
318	0.552256301
319	0.5522312148
320	0.5521784144
321	0.5521291972
322	0.5520780054
323	0.5520204198
324	0.5519721903
325	0.5518971732
326	0.5518468882
327	0.5517960545
328	0.5517502241
329	0.5516892433
330	0.551646431
331	0.5515844192
332	0.551532721
333	0.5514623753
334	0.5513837241
335	0.5513229912
336	0.5512627695
337	0.5512408705
338	0.5511725768
339	0.5511267439
340	0.551055298
341	0.5510166406
342	0.5509525111
343	0.550901409
344	0.5507930948
345	0.5507412883
346	0.5506925011
347	0.5506397496
348	0.5505851493
349	0.5505203124
350	0.5504556192
351	0.5503854669
352	0.5503399265
353	0.5503107636
354	0.5502427094
355	0.5501939276
356	0.5500602961
357	0.5500070244
358	0.5499784912
359	0.5498762159
360	0.5498228775
361	0.5497868946
362	0.5497124302
363	0.5496450522
364	0.5495833188
365	0.5495104074
366	0.5494774909
367	0.5494165675
368	0.5493752787
369	0.5493323047
370	0.5492706896
371	0.5492091315
372	0.5491183898
373	0.5490818425
374	0.5490478646
375	0.5489838052
376	0.5489144462
377	0.5488408711
378	0.5488220474
379	0.5487904535
380	0.5487447839
381	0.548673614
382	0.5486056691
383	0.5485268288
384	0.5484735491
385	0.5484475013
386	0.5483650843
387	0.5483114422
388	0.5482513573
389	0.5481847784
390	0.5481187705
391	0.5480606317
392	0.5479998658
393	0.5479123028
394	0.5478515042
395	0.5477869153
396	0.5477178389
397	0.5476543881
398	0.5475684763
399	0.5475024438
400	0.5474628212
401	0.5474321906
402	0.5473729819
403	0.5473203871
404	0.5472424466
405	0.5471769251
406	0.5471327813
407	0.5470909167
408	0.5470210524
409	0.5469639707
410	0.5468898802
411	0.5467797356
412	0.5467053097
413	0.5466185517
414	0.546543963
415	0.5464824759
416	0.5464202016
417	0.5463563855
418	0.5463114055
419	0.5462547407
420	0.5461829022
421	0.5461074447
422	0.5460503822
423	0.5460108556
424	0.5459564039
425	0.5458605053
426	0.5457879682
427	0.5457230593
428	0.5456557756
429	0.5455860395
430	0.5455160188
431	0.5454603452
432	0.5453939223
433	0.5453399032
434	0.5452605147
435	0.5452181867
436	0.5451422277
437	0.5450852019
438	0.5450205066
439	0.5449308969
440	0.5448645644
441	0.5447855836
442	0.5447263041
443	0.5446952663
444	0.5446233308
445	0.5445212514
446	0.5444809202
447	0.5444204534
448	0.5443788124
449	0.5443409303
450	0.5442951919
451	0.5442102942
452	0.5441331498
453	0.5440508589
454	0.5439784102
455	0.5439189054
456	0.5438317282
457	0.5437646455
458	0.5437090009
459	0.5436378736
460	0.5435484906
461	0.543485432
462	0.5434168068
463	0.5433398664
464	0.5433043264
465	0.5432081531
466	0.5431157265
467	0.5430578668
468	0.5429873684
469	0.542959527
470	0.5428840026
471	0.5428529483
472	0.5427889886
473	0.5426808512
474	0.5426116946
475	0.5425701941
476	0.5425236503
477	0.5424312031
478	0.5423708634
479	0.5423020865
480	0.542237856
481	0.5421816302
482	0.5421140031
483	0.5420468814
484	0.5419760685
485	0.5418953499
486	0.5418468013
487	0.541771564
488	0.5416998519
489	0.5416178141
490	0.5415759013
491	0.5415239312
492	0.5414723138
493	0.5414353005
494	0.5413439777
495	0.5413018048
496	0.5412379385
497	0.5411935078
498	0.541116033
499	0.5410464845
500	0.5409998702
501	0.5409337226
502	0.5408979579
503	0.5408196026
504	0.5407397904
505	0.5406904413
506	0.5406302615
507	0.5405807161
508	0.5405179772
509	0.5404867101
510	0.5404252535
511	0.5403799708
512	0.5403334797
513	0.540253058
514	0.5401773324
515	0.5401194623
516	0.5400914992
517	0.5400261421
518	0.539954433
519	0.5398885137
520	0.5398523374
521	0.5398275418
522	0.5397929736
523	0.5397294368
524	0.5396519988
525	0.5396222086
526	0.5395758281
527	0.5395257129
528	0.5394676184
529	0.5394141187
530	0.5393531157
531	0.5393006407
532	0.5392775469
533	0.5392200792
534	0.5391779451
535	0.5391176049
536	0.5390760143
537	0.5390103389
538	0.538991964
539	0.5389721402
540	0.5389140774
541	0.5388569956
542	0.5388199446
543	0.538767283
544	0.5387155349
545	0.5386899253
546	0.5386663091
547	0.5385905142
548	0.5385664291
549	0.5385195214
550	0.5384958842
551	0.5384641551
552	0.538447132
553	0.5383949324
554	0.5383707815
555	0.5383120763
556	0.5382706737
557	0.5382347801
558	0.538195973
559	0.5381336928
560	0.5380826499
561	0.5380344807
562	0.5379771376
563	0.5379388001
564	0.5378697096
565	0.5378068344
566	0.5377424578
567	0.5377272267
568	0.5376839706
569	0.5376477364
570	0.5376337171
571	0.5375739556
572	0.5375638304
573	0.537543499
574	0.5375093697
575	0.5374711432
576	0.5374344533
577	0.5373705196
578	0.5373419124
579	0.5372944717
580	0.5372650965
581	0.5372123465
582	0.5372025649
583	0.5371447951
584	0.5370919809
585	0.5370380687
586	0.5370215534
587	0.5369704676
588	0.5369423425
589	0.5369189632
590	0.5368976071
591	0.5368726765
592	0.5368146791
593	0.5367935419
594	0.5367209126
595	0.5366941281
596	0.5366549849
597	0.5366110503
598	0.5365702199
599	0.5365309645
600	0.5364737066
601	0.5364485761
602	0.5364102025
603	0.5363770566
604	0.5363230786
605	0.5362749084
606	0.5362476791
607	0.5362022442
608	0.5361428674
609	0.5360815157
610	0.5360373714
611	0.5360029789
612	0.5359317566
613	0.5358667278
614	0.5358080277
615	0.5357711221
616	0.5357306226
617	0.5356805409
618	0.5356178195
619	0.5355856512
620	0.5355209558
621	0.5354714611
622	0.5354275293
623	0.5353930011
624	0.5353490288
625	0.5353051885
626	0.5352692893
627	0.5352217558
628	0.535188115
629	0.5351687087
630	0.5351338875
631	0.5350755171
632	0.5350107762
633	0.5349615326
634	0.534916014
635	0.5348939453
636	0.5348557055
637	0.5347847301
638	0.534775692
639	0.5347401461
640	0.5347000745
641	0.5346239765
642	0.5345841546
643	0.5345567804
644	0.5345264585
645	0.5344987622
646	0.5344549605
647	0.5344415487
648	0.5343861426
649	0.5343665092
650	0.5343120349
651	0.5342634391
652	0.5342083717
653	0.5341663634
654	0.5341365614
655	0.5341080071
656	0.5340672899
657	0.5340182482
658	0.5339871189
659	0.5339352451
660	0.5339217986
661	0.5338799197
662	0.533835438
663	0.5337865192
664	0.5337497237
665	0.5337315787
666	0.5337130833
667	0.5336686703
668	0.5336165986
669	0.5335772107
670	0.5335480778
671	0.5335328597
672	0.5334839831
673	0.5334315355
674	0.533374984
675	0.5333440564
676	0.5332710768
677	0.5332133046
678	0.5331865768
679	0.5331293829
680	0.5331039636
681	0.5330453125
682	0.5329912201
683	0.5329520188
684	0.5329278582
685	0.5329092556
686	0.5328991636
687	0.5328449998
688	0.5328017478
689	0.5327786062
690	0.5327406942
691	0.5326797642
692	0.5326435813
693	0.5325936193
694	0.5325469244
695	0.5325260637
696	0.5324967519
697	0.5324421952
698	0.5324255734
699	0.5323600566
700	0.5323297561
701	0.532285519
702	0.5322275402
703	0.5322241168
704	0.532146899
705	0.5321352562
706	0.5321135104
707	0.5320660538
708	0.5320265479
709	0.531974283
710	0.531934168
711	0.5318881024
712	0.5318475276
713	0.5317974081
714	0.5317347689
715	0.5316669092
716	0.5316453457
717	0.5315854352
718	0.5315451223
719	0.5315120356
720	0.531452225
721	0.5314322088
722	0.53139217
723	0.5313241507
724	0.5312770465
725	0.5312573961
726	0.5312300728
727	0.5311879652
728	0.5311593165
729	0.5310907951
730	0.5310549703
731	0.531053201
732	0.531006746
733	0.5309636915
734	0.5309054574
735	0.530843367
736	0.5307998818
737	0.5307626487
738	0.5307265156
739	0.5306538929
740	0.5306180165
741	0.530572075
742	0.5305241991
743	0.5304892628
744	0.5304450158
745	0.5303921884
746	0.5303506303
747	0.5303007428
748	0.5302646108
749	0.5302176458
750	0.5301874538
751	0.5301316803
752	0.5301004804
753	0.5300705081
754	0.5300184588
755	0.5299626767
756	0.5299205826
757	0.5299084629
758	0.5298835669
759	0.5298526097
760	0.5298038326
761	0.5297725146
762	0.5297072536
763	0.5296650183
764	0.5296598069
765	0.5296384027
766	0.529611652
767	0.5295509963
768	0.5295041026
769	0.5294513665
770	0.5294273701
771	0.5293964253
772	0.5293431569
773	0.5292867868
774	0.529246627
775	0.5292130781
776	0.5291883998
777	0.5291497657
778	0.5290986486
779	0.529058911
780	0.5290318887
781	0.52898619
782	0.5289676067
783	0.5289189769
784	0.5289048032
785	0.5288586431
786	0.5288397057
787	0.5287916135
788	0.528742246
789	0.5287017306
790	0.5286769856
791	0.5286304818
792	0.528612158
793	0.5285609129
794	0.5284985318
795	0.5284585612
796	0.5284034917
797	0.5283924637
798	0.5283675847
799	0.528333002
800	0.5283100222
801	0.5282681332
802	0.5282219997
803	0.5281827189
804	0.5281545635
805	0.5281078124
806	0.5280601674
807	0.5280437414
808	0.5280030655
809	0.5279733764
810	0.5279351115
811	0.5278830563
812	0.5278622803
813	0.5277914938
814	0.5277448193
815	0.5277060426
816	0.5276682865
817	0.5276587758
818	0.5275885947
819	0.52756678
820	0.5275104786
821	0.5274536412
822	0.527415217
823	0.5273981917
824	0.5273841481
825	0.5273411368
826	0.527314627
827	0.5272658511
828	0.527224846
829	0.5272057543
830	0.527173987
831	0.5271272432
832	0.5270713503
833	0.5270287524
834	0.5270011705
835	0.5269790166
836	0.5269695498
837	0.5269429769
838	0.5269068153
839	0.5268544694
840	0.5267938756
841	0.5267353516
842	0.52672888
843	0.5267225109
844	0.5266862468
845	0.5266541194
846	0.5266056068
847	0.5265510039
848	0.5265355671
849	0.5264933454
850	0.5264506428
851	0.5264374424
852	0.5263848356
853	0.526338105
854	0.5262986282
855	0.5262685852
856	0.5262422558
857	0.5262334819
858	0.5261751556
859	0.5261398519
860	0.5260791982
861	0.5260376671
862	0.5260075755
863	0.5259487936
864	0.5258977601
865	0.5258658047
866	0.5258377746
867	0.5258311562
868	0.5257886063
869	0.5257384988
870	0.5257040188
871	0.5256799013
872	0.5256719179
873	0.5256294828
874	0.5255867812
875	0.5255606136
876	0.5255270903
877	0.5254887802
878	0.5254740727
879	0.5254220972
880	0.5253638114
881	0.5253455583
882	0.5252987079
883	0.5252756667
884	0.5252546973
885	0.5252303132
886	0.5251916111
887	0.5251463194
888	0.5251131401
889	0.5250878903
890	0.5250689251
891	0.5250532481
892	0.5250054456
893	0.5249912484
894	0.5249506948
895	0.5249124761
896	0.5248776725
897	0.5248395848
898	0.5248150492
899	0.5247565528
900	0.524726102
901	0.5246857574
902	0.5246723556
903	0.52463322
904	0.5245868101
905	0.5245811627
906	0.5244985248
907	0.524460022
908	0.5243914353
909	0.5243359104
910	0.5243106869
911	0.5242526093
912	0.5242446213
913	0.5242217847
914	0.5241853096
915	0.5241262858
916	0.524068348
917	0.5240425692
918	0.5240225878
919	0.5239974372
920	0.5239405677
921	0.5238919242
922	0.5238818928
923	0.5238326714
924	0.5237893198
925	0.5237475557
926	0.5237000791
927	0.5236772765
928	0.523661226
929	0.5236295053
930	0.5236061803
931	0.5235956332
932	0.5235421421
933	0.5235060104
934	0.523474706
935	0.5234519554
936	0.5234087386
937	0.5233741529
938	0.523336971
939	0.5233000773
940	0.5232647236
941	0.5232181313
942	0.5231841095
943	0.523169008
944	0.5231310041
945	0.5230855906
946	0.5230364102
947	0.5230116401
948	0.5229982857
949	0.5229929377
950	0.5229542336
951	0.522911441
952	0.5228858223
953	0.5228473305
954	0.5228322263
955	0.5227765147
956	0.5227600175
957	0.5227266136
958	0.5226791859
959	0.5226269771
960	0.5225901491
961	0.5225387651
962	0.5225088908
963	0.5224879259
964	0.5224404532
965	0.5224108652
966	0.5223735767
967	0.5223685907
968	0.5223580545
969	0.5223322457
970	0.5223204942
971	0.5222887847
972	0.5222421498
973	0.5221990719
974	0.5221364546
975	0.5221302271
976	0.5220876314
977	0.5220365571
978	0.5219997585
979	0.521929684
980	0.5219118378
981	0.5219023767
982	0.5218683726
983	0.5218628411
984	0.5218184762
985	0.5217921871
986	0.521753142
987	0.5217369381
988	0.5216972719
989	0.521652894
990	0.5216359146
991	0.5216033838
992	0.5215862007
993	0.5215665636
994	0.5215248819
995	0.521490324
996	0.5214301596
997	0.5213798257
998	0.5213734455
999	0.5213484386
