iter	Passed	Remaining
0	34	34951
1	70	34944
2	103	34295
3	136	34027
4	173	34557
5	207	34385
6	243	34536
7	275	34182
8	311	34289
9	346	34351
10	382	34415
11	416	34311
12	451	34290
13	486	34248
14	520	34161
15	555	34133
16	589	34088
17	625	34112
18	658	33980
19	694	34041
20	730	34043
21	765	34011
22	797	33870
23	829	33746
24	864	33730
25	904	33867
26	953	34361
27	1001	34782
28	1051	35212
29	1099	35538
30	1144	35768
31	1188	35937
32	1227	35967
33	1272	36145
34	1312	36190
35	1357	36338
36	1419	36944
37	1463	37055
38	1514	37329
39	1557	37388
40	1602	37481
41	1669	38079
42	1707	38005
43	1756	38162
44	1799	38188
45	1842	38214
46	1886	38257
47	1935	38396
48	1979	38421
49	2021	38413
50	2067	38479
51	2116	38578
52	2166	38714
53	2219	38878
54	2266	38949
55	2312	38979
56	2350	38886
57	2390	38821
58	2431	38782
59	2470	38711
60	2517	38751
61	2573	38937
62	2631	39140
63	2682	39235
64	2724	39196
65	2769	39189
66	2816	39218
67	2858	39180
68	2898	39112
69	2940	39072
70	2986	39071
71	3028	39037
72	3078	39087
73	3131	39183
74	3183	39261
75	3233	39313
76	3282	39343
77	3323	39288
78	3364	39225
79	3407	39187
80	3454	39193
81	3505	39248
82	3557	39308
83	3635	39648
84	3687	39691
85	3741	39759
86	3793	39815
87	3843	39833
88	3887	39791
89	3942	39868
90	3990	39865
91	4040	39873
92	4088	39878
93	4129	39800
94	4173	39754
95	4216	39707
96	4261	39674
97	4307	39648
98	4346	39559
99	4391	39524
100	4436	39487
101	4487	39510
102	4525	39409
103	4566	39341
104	4607	39275
105	4650	39226
106	4700	39230
107	4746	39205
108	4788	39140
109	4832	39102
110	4874	39041
111	4914	38967
112	4951	38869
113	5001	38869
114	5044	38818
115	5093	38812
116	5138	38781
117	5177	38696
118	5218	38632
119	5266	38622
120	5307	38555
121	5346	38479
122	5392	38450
123	5433	38387
124	5479	38353
125	5524	38318
126	5569	38287
127	5617	38272
128	5666	38262
129	5708	38204
130	5741	38089
131	5778	37999
132	5820	37943
133	5866	37911
134	5909	37866
135	5948	37791
136	5997	37779
137	6040	37729
138	6085	37698
139	6137	37704
140	6180	37651
141	6218	37574
142	6258	37504
143	6301	37459
144	6339	37383
145	6381	37329
146	6425	37287
147	6474	37274
148	6521	37245
149	6563	37193
150	6605	37137
151	6647	37088
152	6690	37038
153	6753	37100
154	6805	37100
155	6870	37169
156	6915	37133
157	6961	37099
158	7004	37046
159	7048	37004
160	7100	37003
161	7143	36949
162	7190	36925
163	7241	36912
164	7311	37000
165	7369	37025
166	7423	37030
167	7473	37011
168	7521	36983
169	7575	36988
170	7621	36950
171	7664	36897
172	7705	36834
173	7741	36750
174	7784	36699
175	7823	36627
176	7861	36554
177	7900	36485
178	7945	36441
179	7985	36376
180	8026	36318
181	8070	36273
182	8109	36204
183	8150	36146
184	8190	36082
185	8230	36021
186	8272	35964
187	8317	35924
188	8358	35867
189	8401	35818
190	8448	35785
191	8496	35755
192	8535	35688
193	8561	35571
194	8601	35508
195	8645	35462
196	8689	35421
197	8728	35353
198	8767	35289
199	8810	35240
200	8859	35218
201	8910	35202
202	8968	35212
203	9028	35228
204	9082	35223
205	9131	35196
206	9182	35178
207	9227	35134
208	9277	35110
209	9335	35119
210	9387	35101
211	9439	35084
212	9482	35036
213	9525	34984
214	9572	34950
215	9627	34944
216	9680	34928
217	9734	34919
218	9782	34886
219	9824	34833
220	9868	34784
221	9921	34769
222	9967	34731
223	10008	34673
224	10054	34631
225	10105	34608
226	10159	34594
227	10199	34533
228	10242	34484
229	10292	34457
230	10342	34429
231	10391	34399
232	10432	34341
233	10474	34288
234	10520	34246
235	10591	34286
236	10636	34242
237	10683	34203
238	10728	34162
239	10753	34053
240	10812	34051
241	10865	34034
242	10931	34053
243	10988	34046
244	11035	34007
245	11085	33976
246	11112	33877
247	11163	33849
248	11210	33812
249	11273	33820
250	11364	33911
251	11408	33863
252	11452	33813
253	11496	33764
254	11538	33709
255	11579	33654
256	11612	33572
257	11651	33509
258	11695	33462
259	11741	33418
260	11790	33382
261	11833	33331
262	11878	33288
263	11924	33243
264	11962	33179
265	12005	33127
266	12054	33093
267	12098	33045
268	12144	33001
269	12194	32969
270	12243	32936
271	12284	32877
272	12328	32831
273	12370	32775
274	12415	32732
275	12463	32693
276	12509	32652
277	12552	32601
278	12594	32547
279	12638	32499
280	12680	32444
281	12722	32391
282	12763	32338
283	12809	32293
284	12857	32257
285	12908	32226
286	12972	32228
287	13021	32191
288	13062	32135
289	13106	32087
290	13156	32054
291	13200	32005
292	13243	31955
293	13285	31902
294	13328	31853
295	13372	31805
296	13418	31760
297	13455	31697
298	13495	31640
299	13541	31596
300	13592	31565
301	13635	31514
302	13677	31463
303	13728	31431
304	13781	31404
305	13834	31375
306	13878	31327
307	13926	31290
308	13976	31254
309	14028	31224
310	14070	31173
311	14115	31126
312	14161	31082
313	14201	31026
314	14246	30980
315	14285	30921
316	14331	30877
317	14376	30832
318	14416	30775
319	14459	30725
320	14506	30684
321	14550	30637
322	14590	30582
323	14633	30532
324	14681	30491
325	14729	30452
326	14775	30410
327	14821	30365
328	14863	30315
329	14911	30274
330	14958	30233
331	15000	30181
332	15043	30131
333	15094	30098
334	15138	30051
335	15184	30007
336	15226	29956
337	15274	29916
338	15325	29882
339	15367	29831
340	15411	29783
341	15457	29740
342	15503	29695
343	15547	29649
344	15590	29598
345	15633	29550
346	15682	29512
347	15728	29467
348	15768	29414
349	15812	29366
350	15853	29312
351	15902	29275
352	15947	29230
353	15989	29178
354	16037	29138
355	16082	29093
356	16128	29050
357	16178	29013
358	16220	28962
359	16266	28917
360	16314	28877
361	16357	28828
362	16398	28776
363	16456	28752
364	16502	28709
365	16543	28657
366	16587	28609
367	16637	28572
368	16684	28530
369	16724	28476
370	16770	28433
371	16815	28386
372	16874	28366
373	16935	28346
374	16981	28303
375	17026	28256
376	17073	28214
377	17115	28162
378	17157	28112
379	17202	28067
380	17250	28025
381	17298	27985
382	17343	27939
383	17389	27895
384	17431	27845
385	17478	27803
386	17523	27757
387	17570	27714
388	17615	27668
389	17665	27630
390	17714	27591
391	17759	27545
392	17804	27499
393	17849	27454
394	17894	27407
395	17940	27363
396	17989	27324
397	18036	27281
398	18077	27229
399	18126	27189
400	18172	27146
401	18219	27102
402	18265	27058
403	18312	27015
404	18363	26978
405	18410	26934
406	18452	26884
407	18495	26837
408	18544	26796
409	18588	26749
410	18630	26698
411	18673	26649
412	18720	26606
413	18761	26556
414	18811	26517
415	18853	26467
416	18900	26424
417	18946	26380
418	18999	26345
419	19048	26305
420	19084	26246
421	19127	26197
422	19172	26152
423	19214	26102
424	19264	26063
425	19308	26016
426	19351	25968
427	19398	25925
428	19447	25884
429	19492	25838
430	19532	25786
431	19578	25742
432	19626	25699
433	19670	25652
434	19714	25606
435	19759	25561
436	19806	25516
437	19849	25468
438	19891	25419
439	19940	25378
440	19982	25328
441	20024	25280
442	20072	25238
443	20119	25194
444	20163	25147
445	20216	25112
446	20260	25064
447	20302	25016
448	20345	24967
449	20392	24923
450	20436	24877
451	20485	24836
452	20536	24797
453	20581	24751
454	20629	24710
455	20672	24662
456	20719	24618
457	20758	24565
458	20805	24521
