iter	CrossEntropy
644	0.5359168123
645	0.535909509
646	0.5358740981
647	0.535821013
648	0.5357969971
649	0.5357413099
650	0.5356720467
651	0.5356270921
652	0.5355646864
653	0.535503876
654	0.5354555099
655	0.5353989515
656	0.5353621326
657	0.5353448087
658	0.5352801204
659	0.5352384692
660	0.5352060566
661	0.5351870237
662	0.5351633934
663	0.5351304071
664	0.5350697941
665	0.5350204061
666	0.5349802832
667	0.5349504659
668	0.5349291658
669	0.5348850385
670	0.534864976
671	0.5348095227
672	0.5347628146
673	0.5347077884
674	0.5346951427
675	0.5346560029
676	0.5346085777
677	0.5346039249
678	0.5345525688
679	0.5344925921
680	0.5344843299
681	0.5344421542
682	0.5344093992
683	0.5343613287
684	0.5343447109
685	0.5343191555
686	0.5342649475
687	0.5342061164
688	0.5341566532
689	0.5341107097
690	0.5340608333
691	0.5340529732
692	0.5340114595
693	0.5339699803
694	0.5339556098
695	0.5339054674
696	0.5338338074
697	0.5337778542
698	0.5337356455
699	0.5336883801
700	0.5336549772
701	0.5336288521
702	0.5335810931
703	0.5335452087
704	0.5335320129
705	0.5334957228
706	0.5334442368
707	0.5334028102
708	0.5333659599
709	0.5333108982
710	0.5332832286
711	0.533230189
712	0.5331747771
713	0.5331289467
714	0.5330904546
715	0.5330627385
716	0.5330608504
717	0.5330183507
718	0.5329786243
719	0.5329413365
720	0.5329069812
721	0.5328859708
722	0.5328639069
723	0.5328268652
724	0.5327939774
725	0.5327776892
726	0.5327674581
727	0.5327098565
728	0.5326434255
729	0.5325999907
730	0.5325666675
731	0.5325412853
732	0.5325100736
733	0.5324705788
734	0.532431517
735	0.5323620202
736	0.532326518
737	0.5322994435
738	0.532240807
739	0.532195653
740	0.5321806956
741	0.5321337143
742	0.5320965775
743	0.53205557
744	0.5319974095
745	0.5319400271
746	0.5318894494
747	0.5318540736
748	0.5318047485
749	0.5317593285
750	0.5317259275
751	0.5316805443
752	0.5316538808
753	0.5315956062
754	0.5315748266
755	0.5315369813
756	0.5315265602
757	0.5315144173
758	0.5314590587
759	0.5314136164
760	0.5313778041
761	0.5313666876
762	0.5313421115
763	0.531306286
764	0.5312651799
765	0.5312442326
766	0.5311964448
767	0.5311764866
768	0.5311761054
769	0.5311454012
770	0.531125815
771	0.5311096622
772	0.5310965606
773	0.531050773
774	0.5310093998
775	0.5309795433
776	0.530945893
777	0.5309072338
778	0.5308685891
779	0.5308343312
780	0.5308069945
781	0.5307672397
782	0.5307250409
783	0.5306837512
784	0.5306466991
785	0.5306204672
786	0.5305997366
787	0.5305499811
788	0.5305301324
789	0.5305279531
790	0.5304886737
791	0.5304388419
792	0.5303974964
793	0.5303817844
794	0.5303657102
795	0.5303288431
796	0.5302734654
797	0.5302374784
798	0.5301817503
799	0.5301251459
800	0.5300931876
801	0.5300354693
802	0.5299943013
803	0.5299715196
804	0.5299353868
805	0.5298978121
806	0.5298707364
807	0.5298209265
808	0.5297775205
809	0.529750497
810	0.5297052332
811	0.5296880543
812	0.5296682123
813	0.5296341679
814	0.5295873839
815	0.5295743467
816	0.5295390981
817	0.5294937312
818	0.5294416662
819	0.5294186466
820	0.5293934996
821	0.5293291743
822	0.5292964335
823	0.5292791235
824	0.5292475464
825	0.5292024628
826	0.5291570847
827	0.5291252445
828	0.5290930276
829	0.5290724933
830	0.5290579406
831	0.5290013877
832	0.5289780088
833	0.528940788
834	0.5289057632
835	0.5288786628
836	0.5288356213
837	0.5288118998
838	0.5287694322
839	0.528713829
840	0.5286727872
841	0.528630283
842	0.5285803596
843	0.5285624377
844	0.528519374
845	0.5284722063
846	0.5284312809
847	0.5283800195
848	0.5283642181
849	0.5283025493
850	0.5282916083
851	0.5282443135
852	0.528207578
853	0.5282051467
854	0.5281448336
855	0.5281131765
856	0.5280730916
857	0.528025438
858	0.5280021262
859	0.5279877686
860	0.5279571123
861	0.5279505795
862	0.5279287256
863	0.5279179597
864	0.5278742496
865	0.5278404306
866	0.5278241078
867	0.5277694095
868	0.5277204174
869	0.5276763755
870	0.5276377804
871	0.5275948541
872	0.5275509232
873	0.5275275485
874	0.5274741674
875	0.5274292327
876	0.5273987436
877	0.5273595696
878	0.5273201039
879	0.5272858015
880	0.5272517269
881	0.5272028338
882	0.5271509824
883	0.5271100477
884	0.5270657604
885	0.5270327996
886	0.5270116133
887	0.5270047933
888	0.5269856244
889	0.5269381622
890	0.5269326976
891	0.5268678252
892	0.5268404474
893	0.5267735419
894	0.5267643175
895	0.5267048426
896	0.5266942425
897	0.5266561909
898	0.5266369284
899	0.5266300723
900	0.526598781
901	0.5265786837
902	0.5265318294
903	0.526499662
904	0.526454351
905	0.526408073
906	0.5263584636
907	0.5263541234
908	0.5263247439
909	0.5262967803
910	0.5262602766
911	0.5262344246
912	0.526213157
913	0.5261794258
914	0.5261519741
915	0.5261393957
916	0.5261024809
917	0.5260765383
918	0.526028785
919	0.5259737302
920	0.5259479947
921	0.5259006268
922	0.5258795304
923	0.5258296838
924	0.5257873922
925	0.5257541797
926	0.5257023695
927	0.5256641212
928	0.5256333002
929	0.5256133105
930	0.5255862062
931	0.5255714865
932	0.5255372671
933	0.5255117109
934	0.525455246
935	0.5254150723
936	0.5253761323
937	0.5253520247
938	0.5253264843
939	0.5253112412
940	0.5252559362
941	0.5252304757
942	0.5252011247
943	0.5251801824
944	0.5251454749
945	0.5250968641
946	0.5250586704
947	0.5250473547
948	0.5250281828
949	0.5249573664
950	0.5249220013
951	0.5248608207
952	0.5248178822
953	0.5247659199
954	0.5247519178
955	0.5247465914
956	0.524721078
957	0.5247005219
958	0.5246749302
959	0.5246421949
960	0.5246398489
961	0.5246021956
962	0.5245635651
963	0.5245316542
964	0.5245184594
965	0.5244876087
966	0.5244784018
967	0.5244353607
968	0.5243943194
969	0.5243326099
970	0.5243127415
971	0.5242826004
972	0.5242432736
973	0.5242198507
974	0.5241857808
975	0.5241514488
976	0.5241356583
977	0.5240997784
978	0.5240823442
979	0.5240429053
980	0.5240351605
981	0.5239970966
982	0.5239815659
983	0.5239748765
984	0.5239344313
985	0.5238924314
986	0.5238782058
987	0.5238475614
988	0.5238238184
989	0.5237965563
990	0.5237709338
991	0.5237293284
992	0.5236858537
993	0.5236320248
994	0.5236106558
995	0.5235660894
996	0.5235285812
997	0.5234885241
998	0.5234243991
999	0.523404578
