iter	Passed	Remaining
0	54	54638
1	99	49464
2	141	46997
3	189	47151
4	237	47319
5	286	47495
6	360	51092
7	404	50185
8	457	50423
9	520	51501
10	574	51677
11	628	51727
12	678	51501
13	726	51160
14	779	51194
15	835	51405
16	883	51107
17	934	50970
18	990	51162
19	1042	51074
20	1097	51173
21	1154	51335
22	1212	51505
23	1250	50843
24	1305	50914
25	1353	50715
26	1402	50525
27	1452	50431
28	1509	50552
29	1559	50431
30	1617	50559
31	1666	50412
32	1734	50840
33	1792	50914
34	1848	50976
35	1898	50837
36	1956	50914
37	2022	51200
38	2081	51278
39	2123	50970
40	2176	50915
41	2235	50987
42	2287	50916
43	2347	50995
44	2400	50945
45	2474	51316
46	2546	51637
47	2608	51740
48	2667	51769
49	2721	51714
50	2776	51669
51	2832	51632
52	2886	51572
53	2942	51545
54	3000	51560
55	3058	51557
56	3111	51468
57	3160	51333
58	3196	50978
59	3248	50898
60	3299	50788
61	3352	50719
62	3405	50656
63	3477	50864
64	3535	50855
65	3590	50814
66	3648	50808
67	3700	50721
68	3754	50652
69	3816	50703
70	3872	50675
71	3919	50520
72	3964	50341
73	4017	50269
74	4077	50288
75	4131	50231
76	4180	50117
77	4238	50102
78	4291	50027
79	4340	49914
80	4392	49834
81	4448	49800
82	4500	49725
83	4549	49607
84	4597	49486
85	4653	49457
86	4702	49352
87	4752	49250
88	4807	49213
89	4864	49186
90	4914	49092
91	4964	49000
92	5018	48946
93	5071	48880
94	5120	48782
95	5171	48696
96	5215	48553
97	5269	48498
98	5320	48418
99	5368	48315
100	5417	48223
101	5468	48146
102	5528	48147
103	5576	48047
104	5625	47950
105	5673	47850
106	5736	47871
107	5789	47820
108	5843	47764
109	5895	47696
110	5948	47638
111	5995	47536
112	6043	47439
113	6089	47324
114	6141	47260
115	6197	47231
116	6252	47190
117	6302	47105
118	6347	46995
119	6400	46934
120	6453	46877
121	6501	46786
122	6547	46685
123	6599	46620
124	6653	46573
125	6703	46499
126	6761	46480
127	6818	46452
128	6867	46372
129	6930	46380
130	6985	46339
131	7050	46362
132	7102	46301
133	7153	46233
134	7208	46185
135	7262	46138
136	7309	46047
137	7358	45964
138	7405	45874
139	7453	45784
140	7514	45777
141	7579	45797
142	7633	45748
143	7699	45770
144	7758	45749
145	7814	45711
146	7868	45661
147	7921	45602
148	7971	45530
149	8023	45468
150	8072	45385
151	8121	45310
152	8177	45267
153	8226	45190
154	8274	45111
155	8327	45052
156	8375	44970
157	8432	44935
158	8485	44883
159	8539	44831
160	8591	44771
161	8645	44720
162	8695	44648
163	8762	44666
164	8828	44678
165	8923	44831
166	8991	44851
167	9048	44813
168	9114	44815
169	9173	44785
170	9223	44716
171	9279	44671
172	9332	44611
173	9391	44582
174	9444	44524
175	9500	44478
176	9563	44466
177	9613	44395
178	9687	44433
179	9762	44471
180	9816	44417
181	9887	44437
182	9949	44419
183	10010	44392
184	10072	44372
185	10130	44333
186	10183	44273
187	10245	44251
188	10305	44221
189	10359	44164
190	10419	44131
191	10480	44105
192	10547	44103
193	10604	44058
194	10663	44019
195	10714	43953
196	10768	43894
197	10832	43876
198	10889	43832
199	10946	43784
200	10996	43711
201	11058	43687
202	11106	43603
203	11158	43538
204	11207	43465
205	11263	43411
206	11328	43397
207	11377	43323
208	11425	43242
209	11474	43166
210	11529	43111
211	11594	43096
212	11664	43096
213	11746	43141
214	11809	43118
215	11869	43080
216	11922	43018
217	11970	42940
218	12024	42880
219	12081	42833
220	12142	42799
221	12196	42741
222	12245	42668
223	12298	42603
224	12351	42542
225	12395	42453
226	12445	42379
227	12495	42309
228	12540	42220
229	12587	42141
230	12636	42066
231	12680	41975
232	12728	41899
233	12774	41816
234	12827	41757
235	12892	41735
236	12960	41725
237	13040	41750
238	13110	41743
239	13175	41721
240	13233	41676
241	13289	41625
242	13342	41564
243	13397	41509
244	13451	41451
245	13501	41381
246	13548	41302
247	13596	41227
248	13647	41162
249	13693	41079
250	13735	40987
251	13781	40908
252	13825	40820
253	13877	40757
254	13924	40681
255	13990	40659
256	14044	40602
257	14094	40534
258	14146	40474
259	14207	40437
260	14263	40385
261	14320	40337
262	14380	40297
263	14434	40241
264	14491	40192
265	14545	40136
266	14589	40053
267	14632	39965
268	14684	39904
269	14736	39842
270	14788	39782
271	14837	39711
272	14883	39633
273	14932	39566
274	14974	39477
275	15026	39417
276	15072	39341
277	15121	39271
278	15162	39183
279	15210	39111
280	15257	39038
281	15305	38970
282	15353	38898
283	15405	38840
284	15465	38799
285	15536	38786
286	15594	38741
287	15660	38716
288	15713	38658
289	15763	38592
290	15823	38551
291	15884	38514
292	15942	38468
293	16001	38426
294	16059	38378
295	16100	38292
296	16160	38251
297	16225	38221
298	16272	38150
299	16354	38160
300	16422	38136
301	16485	38102
302	16550	38072
303	16605	38018
304	16661	37965
305	16723	37928
306	16777	37871
307	16836	37828
308	16907	37809
309	16964	37759
310	17025	37719
311	17089	37684
312	17145	37631
313	17209	37597
314	17261	37537
315	17318	37486
316	17381	37448
317	17431	37384
318	17483	37323
319	17550	37295
320	17638	37309
321	17704	37278
