iter	CrossEntropy
150	0.5635873735
151	0.5635025936
152	0.5634188981
153	0.5633792854
154	0.5632982303
155	0.5631973715
156	0.5630613274
157	0.5629738513
158	0.5628659905
159	0.5627806475
160	0.5626996318
161	0.5625727583
162	0.5624728401
163	0.5623914645
164	0.5623140952
165	0.5622145314
166	0.5621335519
167	0.5620527084
168	0.5619233268
169	0.5618027417
170	0.5616860085
171	0.5615509973
172	0.5614573621
173	0.561403095
174	0.5613317041
175	0.5612706307
176	0.5612179142
177	0.5611835692
178	0.5611138365
179	0.5610262935
180	0.5609122854
181	0.5607992169
182	0.5607262821
183	0.560645119
184	0.5605906018
185	0.5605342457
186	0.5604636425
187	0.560386324
188	0.5602988859
189	0.5602609754
190	0.5601980521
191	0.560143284
192	0.5600570255
193	0.5599841514
194	0.5598865013
195	0.5598494534
196	0.5597666634
197	0.5597040197
198	0.5596625179
199	0.5596108999
200	0.5595332504
201	0.5594789849
202	0.5594223421
203	0.5593829476
204	0.5593317341
205	0.5592758688
206	0.5592113758
207	0.5591550935
208	0.5591408774
209	0.559076327
210	0.5590006312
211	0.5589256048
212	0.5588868076
213	0.5587608687
214	0.5586459592
215	0.5585859787
216	0.5585394779
217	0.5584713184
218	0.5584026722
219	0.558347024
220	0.5582913254
221	0.5582184075
222	0.5581813259
223	0.5580845646
224	0.5579846428
225	0.5579405078
226	0.557877723
227	0.5577857874
228	0.5577106127
229	0.5576406659
230	0.5575598581
231	0.5575354133
232	0.5574952874
233	0.5573869281
234	0.5573388907
235	0.5572425522
236	0.5572147628
237	0.5571718454
238	0.5571210278
239	0.5570871684
240	0.5570575627
241	0.5570070484
242	0.5569364144
243	0.5568949434
244	0.5568385192
245	0.5567845679
246	0.5567348204
247	0.5566167282
248	0.55656828
249	0.5565463899
250	0.5564731825
251	0.5564038793
252	0.5563614899
253	0.5563173217
254	0.5562469554
255	0.556182019
256	0.5561431033
257	0.5561190714
258	0.5560559937
259	0.5560129225
260	0.5559201076
261	0.5558808873
262	0.5558333288
263	0.5557702178
264	0.5557021633
265	0.5556559866
266	0.5555602851
267	0.5555438545
268	0.5554929402
269	0.5554571946
270	0.5553854613
271	0.5553078723
272	0.5552255253
273	0.5551236267
274	0.5550781801
275	0.5549850715
276	0.5549390577
277	0.5548668293
278	0.5548421018
279	0.5547926462
280	0.5547253811
281	0.5546483394
282	0.554602836
283	0.5545321724
284	0.5544627039
285	0.5543944873
286	0.5543739651
287	0.5543366462
288	0.5542977135
289	0.5542394052
290	0.5541914572
291	0.5541265314
292	0.5540864312
293	0.5539861505
294	0.5539195688
295	0.5538937437
296	0.5538127573
297	0.553767325
298	0.5537251029
299	0.5536700924
300	0.553562039
301	0.5534971505
302	0.5534662379
303	0.5533223199
304	0.5532741579
305	0.5532425799
306	0.553210698
307	0.5531649148
308	0.5530784046
309	0.5530485788
310	0.5530020878
311	0.5529492603
312	0.5528632047
313	0.552810452
314	0.5527580636
315	0.552718065
316	0.5526175291
317	0.5525355229
318	0.5524631796
319	0.552408446
320	0.5523491536
321	0.5522987933
322	0.5522346072
323	0.5522037426
324	0.5521451303
325	0.5520738426
326	0.5520028182
327	0.5519554089
328	0.5518703602
329	0.5518081758
330	0.5517457308
331	0.5517145607
332	0.551638248
333	0.5516020544
334	0.5515565038
335	0.5515081259
336	0.5514574882
337	0.5514146971
338	0.5513740855
339	0.5513069945
340	0.5512466421
341	0.5512208992
342	0.5511739781
343	0.5510814363
344	0.5510422497
345	0.5509709125
346	0.5509397894
347	0.5508864749
348	0.5508574365
349	0.5507944328
350	0.5507706938
351	0.5507317003
352	0.5507152287
353	0.5506655578
354	0.5506204162
355	0.5505467128
356	0.5504711954
357	0.5504128204
358	0.550363818
359	0.5503067093
360	0.5502305982
361	0.55017795
362	0.5500933011
363	0.5500289196
364	0.5500114111
365	0.5499570342
366	0.5498395275
367	0.5497310627
368	0.5496707504
369	0.5495768063
370	0.5495351402
371	0.5494979901
372	0.5494271421
373	0.5493692581
374	0.5493040294
375	0.5492363372
376	0.5491691044
377	0.5490966209
378	0.5490436003
379	0.5489635935
380	0.5489135919
381	0.548851591
382	0.5488214141
383	0.5487559563
384	0.5486876585
385	0.5486268672
386	0.5485362084
387	0.5485088523
388	0.5484403218
389	0.5483684203
390	0.5483050112
391	0.5482352197
392	0.5481788724
393	0.5481246561
394	0.5480857613
395	0.5480380568
396	0.5480122634
397	0.5479400976
398	0.5478568058
399	0.5477899474
400	0.5476666006
401	0.5475918332
402	0.5475178632
403	0.5474402127
404	0.5473819248
405	0.5473226634
406	0.5472876686
407	0.5471808629
408	0.5471511541
409	0.5471044365
410	0.5470462351
411	0.5469460574
412	0.5468727725
413	0.5468088669
414	0.5467387821
415	0.5466893431
416	0.5465977825
417	0.5465289211
418	0.546476684
419	0.5463973714
420	0.5463696519
421	0.5463040339
422	0.5462478397
423	0.5462210043
424	0.5461477545
425	0.5460926691
426	0.5460420472
427	0.5459326092
428	0.5458753543
429	0.5458145289
430	0.5457555959
431	0.5456869881
432	0.5456257183
433	0.5455575645
434	0.5454824328
435	0.5454064029
436	0.5453758033
437	0.5453001934
438	0.5452614429
439	0.5452154937
440	0.5451907046
441	0.5451348716
442	0.5451003751
443	0.5450505096
444	0.5450022375
445	0.5449620979
446	0.5449168413
447	0.54487777
448	0.5447988689
449	0.5447601946
450	0.5446522194
451	0.5446096996
452	0.5445593938
453	0.5445157435
454	0.5444166209
455	0.5443392686
456	0.5442801962
457	0.544213374
458	0.5441652335
459	0.5441085178
460	0.5440590571
461	0.5439910995
462	0.5439671484
463	0.5438842087
464	0.5438011093
465	0.5437176258
466	0.5436566972
467	0.5435931435
468	0.5435369595
469	0.5434883315
470	0.543421841
471	0.5433193614
472	0.5432821333
473	0.5431962594
474	0.5431207866
475	0.5430667847
476	0.543014097
477	0.5429560812
478	0.5429084493
479	0.5428567182
480	0.5427944711
481	0.5427540118
482	0.5426968056
483	0.542647848
484	0.5425893372
485	0.5425607019
486	0.5424987711
487	0.5424216049
488	0.5423787814
489	0.5423506762
490	0.5422900101
491	0.5422034965
492	0.5421415301
493	0.5420947392
494	0.5420220062
495	0.5419747416
496	0.5419295223
497	0.5418785908
498	0.5418429942
499	0.5417851872
500	0.5417201363
501	0.5416495306
502	0.5415916298
503	0.541560516
504	0.5415236244
505	0.5414659551
506	0.5413871519
507	0.5413175035
508	0.5412527597
509	0.5411914484
510	0.5411265573
511	0.5410662391
512	0.5409981906
513	0.5409591795
514	0.5409190392
515	0.5408703887
516	0.5407740249
517	0.5407439715
518	0.5407101001
519	0.5406818353
520	0.5406418975
521	0.5405741673
522	0.5405323873
523	0.540447477
524	0.5404241316
525	0.5403709228
526	0.5403320741
527	0.5403033488
528	0.5402401415
529	0.5402233609
530	0.5401740003
531	0.5401197674
532	0.5400724956
533	0.5400171169
534	0.5399497406
535	0.5398892841
536	0.5398524814
537	0.5398219532
538	0.5397501626
539	0.5396671575
540	0.5396184485
541	0.5395710136
542	0.5395043558
543	0.5394611043
544	0.5394198414
545	0.5393854318
546	0.5393202405
547	0.5392850338
548	0.5392253949
549	0.5391566054
550	0.5391009051
551	0.5390428211
552	0.5389831849
553	0.5389416411
554	0.5389011156
555	0.5388685491
556	0.5388404538
557	0.5388109181
558	0.5387706236
559	0.5386984309
560	0.5386325146
561	0.5386114402
562	0.5385459964
563	0.5384974617
564	0.5384483285
565	0.5384344316
566	0.5383315528
567	0.5382854082
568	0.5382683625
569	0.5382412178
570	0.5381859021
571	0.5381297276
572	0.5380786748
573	0.5380228574
574	0.5379785311
575	0.537923525
576	0.5378587785
577	0.5378260922
578	0.5377618339
579	0.5376738472
580	0.5376141967
581	0.5375785741
582	0.5375365008
583	0.53748182
584	0.5374298059
585	0.537404079
586	0.5373482794
587	0.5373036184
588	0.5372598048
589	0.5371859654
590	0.5371406074
591	0.5370900555
592	0.5370292718
593	0.5369737776
594	0.5369528543
595	0.5368901231
596	0.5368488065
597	0.5368057479
598	0.536733981
599	0.5367249973
600	0.5366921284
601	0.5366441251
602	0.5366023612
603	0.5365468176
604	0.5364960998
605	0.5364770066
606	0.5364733167
607	0.5364413076
608	0.536394917
609	0.5363301468
610	0.53631107
611	0.5362511323
612	0.5362196619
613	0.5361807121
614	0.5361138212
615	0.5360761894
616	0.53605673
617	0.5360187223
618	0.5359723555
619	0.5359323007
620	0.5359152789
621	0.53585303
622	0.5357989307
623	0.5357376109
624	0.5356768946
625	0.5356420481
626	0.5355708997
627	0.5355332112
628	0.5354982825
629	0.5354574819
630	0.5353784641
631	0.535317683
632	0.5353013409
633	0.5352583989
634	0.5352385487
635	0.5351876606
636	0.5351379518
637	0.5350762845
638	0.5350279902
639	0.5350122673
640	0.534980495
641	0.5349389594
642	0.5349245594
643	0.5348924711
644	0.5348140684
645	0.5347898526
646	0.5347713765
647	0.5347476945
648	0.5346985062
649	0.5346452614
650	0.5345820577
651	0.5345310886
652	0.5344681424
653	0.5344013833
654	0.534339733
655	0.5342889571
656	0.5342398111
657	0.5342301442
658	0.5342067476
659	0.5341550965
660	0.5341270015
661	0.5341043389
662	0.534083728
663	0.5340323912
664	0.53398661
665	0.5339408377
666	0.5339276408
667	0.5339090753
668	0.5338495282
669	0.5337954157
670	0.5337408243
671	0.5336787574
672	0.5336287975
673	0.533617478
674	0.5335565694
675	0.5335218052
676	0.5334643283
677	0.5333998689
678	0.5333864554
679	0.5333513368
680	0.5333405927
681	0.5332812179
682	0.5332303957
683	0.5332123017
684	0.5331391987
685	0.5331000648
686	0.5330566275
687	0.5329947988
688	0.5329461265
689	0.5329010199
690	0.5328379142
691	0.5327816576
692	0.532747033
693	0.5327138172
694	0.53266245
695	0.5326172259
696	0.5325996994
697	0.5325245721
698	0.5324974558
699	0.5324813134
700	0.5324313237
701	0.532381543
702	0.5323361185
703	0.5322953207
704	0.5322496329
705	0.5322047742
706	0.5321698299
707	0.5321291111
708	0.5320763641
709	0.532018555
710	0.5319664352
711	0.5319597549
712	0.5319352076
713	0.5319037846
714	0.5318623713
715	0.5318391322
716	0.5318158804
717	0.5317777181
718	0.5317329108
719	0.5316872008
720	0.5316365417
721	0.5316181215
722	0.5315836042
723	0.5315465039
724	0.5314950255
725	0.5314501729
726	0.5313891243
727	0.5313528482
728	0.5312990862
729	0.5312416436
730	0.5312024687
731	0.5311598694
732	0.5311072606
733	0.5310532914
734	0.5310188725
735	0.5309833394
736	0.5309704215
737	0.5309300781
738	0.5308940527
739	0.5308529871
740	0.5308049659
741	0.5307765843
742	0.530733313
743	0.5306811184
744	0.5306411149
745	0.5305836554
746	0.5305455614
747	0.530482903
748	0.5304588589
749	0.5303834334
750	0.5303476702
751	0.5302831165
752	0.5302447966
753	0.5302320655
754	0.5302071414
755	0.5302046092
756	0.5301593797
757	0.5301069297
758	0.5300654491
759	0.5300312209
760	0.5299862081
761	0.5299561327
762	0.5299237084
763	0.529912167
764	0.529881822
765	0.5298500349
766	0.5297694403
767	0.5297268264
768	0.5296748158
769	0.5296340537
770	0.5296070965
771	0.5295577641
772	0.5295031157
773	0.5294429222
774	0.5294127912
775	0.5293748892
776	0.5293368428
777	0.5293049193
778	0.5292677855
779	0.52925614
780	0.5292112039
781	0.529185815
782	0.5291696686
783	0.5291262533
784	0.529073098
785	0.5290146122
786	0.5289697515
787	0.5289668155
788	0.528923506
789	0.5288567903
790	0.5288335322
791	0.5288236416
792	0.5287703891
793	0.528742732
794	0.5287025795
795	0.5286598024
796	0.5286366677
797	0.5286020771
798	0.5285675404
799	0.5285457847
800	0.5285128638
801	0.528475661
802	0.5284373375
803	0.5283857263
804	0.5283804508
805	0.5283432164
806	0.5283096289
807	0.5282525585
808	0.5281866903
809	0.5281548189
810	0.5281355612
811	0.5281321665
812	0.5281097888
813	0.5280447704
814	0.528029442
815	0.5280120731
816	0.52798179
817	0.5279259444
818	0.5278804955
819	0.5278646079
820	0.5278519576
821	0.5278205622
822	0.5277949397
823	0.5277901211
824	0.5277348947
825	0.5277101181
826	0.5276755411
827	0.5276180919
828	0.5275842167
829	0.527532125
830	0.5274873421
831	0.5274556038
832	0.5274065729
833	0.5273574038
834	0.5273232393
835	0.5272799673
836	0.5272288138
837	0.5272247905
838	0.5272120906
839	0.5271603641
840	0.5271375525
841	0.527101677
842	0.5270300476
843	0.5269936787
844	0.5269443638
845	0.5269070913
846	0.5268694783
847	0.5268570688
848	0.5268437031
849	0.5267950658
850	0.5267278647
851	0.5267100503
852	0.5266507207
853	0.5266210051
854	0.5266039909
855	0.5265515942
856	0.5265264412
857	0.5264971807
858	0.5264562354
859	0.5264233937
860	0.5263826617
861	0.526320149
862	0.5262839062
863	0.5262382037
864	0.526212425
865	0.5261473764
866	0.5261034771
867	0.5260571728
868	0.5259977157
869	0.5259495467
870	0.5259109147
871	0.525876656
872	0.5258239402
873	0.5258004343
874	0.5257575624
875	0.5257126855
876	0.5256982757
877	0.5256835414
878	0.5256652632
879	0.5256131013
880	0.5256006019
881	0.5255861918
882	0.5255581741
883	0.5255401171
884	0.5255185198
885	0.5254589398
886	0.5254344838
887	0.5253864679
888	0.5253363341
889	0.5253008141
890	0.5252778985
891	0.5252381034
892	0.525213484
893	0.5251716904
894	0.5251252164
895	0.5251143891
896	0.5250555977
897	0.5250260887
898	0.5249960801
899	0.5249640846
900	0.5249302891
901	0.524876314
902	0.5248535714
903	0.5248096776
904	0.5247736087
905	0.5247128274
906	0.5246783655
907	0.5246575731
908	0.5246417051
909	0.5246160845
910	0.5245596327
911	0.5245016108
912	0.5244865008
913	0.5244268242
914	0.5243689545
915	0.5243414947
916	0.5243142301
917	0.5242865625
918	0.5242447824
919	0.5242052206
920	0.5241735687
921	0.5241551033
922	0.524132329
923	0.5240993911
924	0.5240816765
925	0.5240336983
926	0.5239931
927	0.5239609138
928	0.5239117508
929	0.5239031409
930	0.5238650563
931	0.5238504498
932	0.5238365073
933	0.5237916567
934	0.5237805902
935	0.5237406227
936	0.5236772142
937	0.5236171459
938	0.5235650864
939	0.5235533401
940	0.5235488553
941	0.5235191751
942	0.5235080875
943	0.5234663929
944	0.5234444388
945	0.5234367464
946	0.5234086175
947	0.5233728704
948	0.523318287
949	0.5232574949
950	0.5232190582
951	0.523192867
952	0.5231516729
953	0.5231279435
954	0.5231010236
955	0.5230971352
956	0.5230884651
957	0.5230627111
958	0.5230594386
959	0.5230243153
960	0.5229854003
961	0.5229422089
962	0.5229002464
963	0.5228674967
964	0.5228217595
965	0.522780969
966	0.5227393997
967	0.5226883281
968	0.5226438955
969	0.5226111542
970	0.5225516002
971	0.5225292705
972	0.5225009984
973	0.5224779132
974	0.5224420911
975	0.5224331528
976	0.5224098229
977	0.5223742542
978	0.5223229861
979	0.5222993719
980	0.5222394362
981	0.522227505
982	0.5221851751
983	0.5221370134
984	0.5220939117
985	0.5220500899
986	0.5220287343
987	0.5219925328
988	0.5219783807
989	0.5219773292
990	0.5219462501
991	0.5218950061
992	0.5218567169
993	0.5218151241
994	0.5217787338
995	0.5217495278
996	0.5217376067
997	0.5217314037
998	0.5216961561
999	0.5216661434
